Day,Platform,TSM: Platform,TSM: Audience,TSM: Customer Type,TSM: Product Type,TSM: Ad Type,TSM: Ad Content,TSM: Sales Kind,TSM: Platform Objective,TSM: Buying Objective,Spend,Impressions,Link Clicks,Video Views,TSM: Total Shopify Sales,TSM: Total Units Sold
03/11/2021,Pinterest,Pinterest,,,,REGULAR,,,Conversion Campaign,,7.16,434,7,0,0,0
04/11/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,33.07,3455,40,0,0,0
04/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,77.46,62951,59,0,0,0
04/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,228,0,0,0,0
04/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,61.26,1899,3,0,0,0
04/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,73.92,2574,19,0,0,0
04/11/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,114.6,4226,26,28,0,0
04/11/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,350.24,18407,89,0,0,0
04/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,1068.47,42899,243,56,0,0
04/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,15.98,3451,216,224,0,0
04/11/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0.03,2,1,1,0,0
04/11/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,438.41,7645,70,0,386,4
04/11/2021,Facebook,Facebook,,,Sweatshirts,Collection,,return,Conversion Campaign,CONVERSIONS,61.06,2354,11,0,-134.06,0
04/11/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,8.66,2899,4,0,0,0
04/11/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,18.53,8852,12,0,0,0
04/11/2021,Google Ads,Google Discovery,,,,,,,Conversion Campaign,Target CPA,85.21,4028,99,0,0,0
04/11/2021,Google Ads,Google Discovery,,,"'-,T-Shirts",,553480879405,order,Conversion Campaign,Target CPA,105.86,4014,141,0,145.86,2
04/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,31.04,108,15,0,0,0
04/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target ROAS,11.08,13,2,0,0,0
04/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,44.62,232,19,0,0,0
04/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversions,0,7,0,0,0,0
04/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,141.2,2448,50,0,0,0
04/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,Bottoms,Sweatshirts,T-Shirts",Expanded text ad,520986452070,order,Conversion Campaign,Maximize Conversion Value,11.39,51,14,0,3580.06,46
04/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,Hats,Sweatshirts",Expanded text ad,,return,Conversion Campaign,Maximize Conversion Value,73.24,121,14,0,0,0
04/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,520986452100,order,Conversion Campaign,Maximize Conversion Value,106.07,1056,27,0,387.55,6
04/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,535888902218,order,Conversion Campaign,Maximize Conversion Value,6.77,20,4,0,196,3
04/11/2021,Google Ads,Google Search,Expanded text ad,,T-Shirts,Expanded text ad,,return,Conversion Campaign,Target ROAS,16.64,233,8,0,-499.8,0
04/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,116.02,276,25,0,0,0
04/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,49.31,930,28,0,0,0
04/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Hats,Swim,T-Shirts",Responsive search ad,515077750017,order,Conversion Campaign,Maximize Conversion Value,38.54,166,25,0,271.78,4
04/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Sweatshirts,T-Shirts",Responsive search ad,515135199559,order,Conversion Campaign,Maximize Conversion Value,57.58,238,42,0,594.25,8
04/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Sweatshirts,T-Shirts",Responsive search ad,515181510893,"order,return",Conversion Campaign,Maximize Conversion Value,72.74,203,86,0,946.87,16
04/11/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,92.14,6049,19,0,0,0
04/11/2021,Google Ads,Google Shopping,Shopping ad,,"'-,Swim",Shopping ad,497734963614,order,Conversion Campaign,Target ROAS,276.75,27203,85,0,206,2
04/11/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,184.98,14481,231,0,0,0
04/11/2021,Pinterest,Pinterest,,,,REGULAR,,,Conversion Campaign,,22,4011,17,0,0,0
05/11/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,25.68,3202,24,0,0,0
05/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,73.91,27595,39,0,0,0
05/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,172,0,0,0,0
05/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,33.81,957,2,0,0,0
05/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,5.91,100,0,0,0,0
05/11/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,140.82,3362,23,10,0,0
05/11/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,341.02,8830,51,0,0,0
05/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,611.6,14896,87,26,0,0
05/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,23.77,2805,134,196,0,0
05/11/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0,1,0,1,0,0
05/11/2021,Facebook,Facebook,,,"'-,Bottoms,Sweatshirts",Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,67.02,2309,10,0,633.85,6
05/11/2021,Facebook,Facebook,,,"'-,Bottoms,Sweatshirts",Collection,,order,Conversion Campaign,CONVERSIONS,71.96,3112,13,0,279.92,3
05/11/2021,Facebook,Facebook,,,"'-,Hats",Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,142.92,4822,10,0,97.25,2
05/11/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,793.76,21256,127,0,125,1
05/11/2021,Facebook,Facebook,,,"'-,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,175.95,6345,83,0,102.96,2
05/11/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,0,640,0,0,0,0
05/11/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,20.4,6902,15,0,0,0
05/11/2021,Google Ads,Google Discovery,,,,,,,Conversion Campaign,Target CPA,367.99,7382,205,0,0,0
05/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,2.66,40,8,0,0,0
05/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,"'-,Hats",Expanded dynamic search ad,550550437663,order,Conversion Campaign,Target ROAS,21.36,21,7,0,170,2
05/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,163.26,1046,70,0,0,0
05/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversions,5.47,14,3,0,0,0
05/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,147.87,1674,67,0,0,0
05/11/2021,Google Ads,Google Search,Expanded text ad,,-,Expanded text ad,,return,Conversion Campaign,Maximize Conversion Value,0,1,0,0,-42,0
05/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,Bottoms,Sweatshirts",Expanded text ad,520986452067,order,Conversion Campaign,Maximize Conversion Value,7.83,32,2,0,317,4
05/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,Sweatshirts",Expanded text ad,424827605473,order,Conversion Campaign,Maximize Conversion Value,1.53,17,7,0,75.95,1
05/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,67.72,221,16,0,0,0
05/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,101.83,1120,40,0,0,0
05/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Shirt Jackets,Sweatshirts,T-Shirts",Responsive search ad,515135199559,order,Conversion Campaign,Maximize Conversion Value,49.64,217,53,0,1472,16
05/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Sweatshirts,T-Shirts",Responsive search ad,515077750017,order,Conversion Campaign,Maximize Conversion Value,43.74,251,60,0,321.22,5
05/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Hats",Responsive search ad,515181510128,order,Conversion Campaign,Maximize Conversion Value,89.8,41,16,0,75,1
05/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Shirt Jackets,Sweatshirts,T-Shirts",Responsive search ad,515181510893,"order,return",Conversion Campaign,Maximize Conversion Value,40.62,171,58,0,396.32,14
05/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Sweatshirts,T-Shirts",Responsive search ad,559197527009,order,Conversion Campaign,Maximize Conversion Value,11.61,1,1,0,203,2
05/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515077754826,order,Conversion Campaign,Maximize Conversion Value,31.74,37,4,0,128.7,2
05/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515135213941,order,Conversion Campaign,Target ROAS,2.66,79,2,0,128,2
05/11/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,275.25,37448,98,0,0,0
05/11/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,135.93,11200,149,0,0,0
05/11/2021,Pinterest,Pinterest,,,,REGULAR,,,Conversion Campaign,,44,4617,47,0,0,0
06/11/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,53.41,3239,33,0,0,0
06/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,44.78,35366,48,0,0,0
06/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,168,0,0,0,0
06/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,35.77,740,2,0,0,0
06/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,88.01,3317,14,0,0,0
06/11/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,101.38,3746,18,2,0,0
06/11/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,41.36,1112,17,0,0,0
06/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,530.73,19934,94,25,0,0
06/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,21.56,2773,143,175,0,0
06/11/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0,2,0,0,0,0
06/11/2021,Facebook,Facebook,,,"'-,Hats",Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,254.14,8800,54,0,52.95,1
06/11/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,936.97,23261,198,0,806.77,7
06/11/2021,Facebook,Facebook,,,"'-,Sweatshirts,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,175.05,3142,47,0,164.05,2
06/11/2021,Facebook,Facebook,,,"'-,T-Shirts",Collection,,order,Conversion Campaign,CONVERSIONS,46.26,2454,11,0,67.95,1
06/11/2021,Facebook,Facebook,,,T-Shirts,Product Feed - Carousel,,return,Conversion Campaign,PRODUCT_CATALOG_SALES,114.95,6819,33,0,-63.75,0
06/11/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,3.75,463,2,0,0,0
06/11/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,15.32,3896,12,0,0,0
06/11/2021,Google Ads,Google Discovery,,,,,,,Conversion Campaign,Target CPA,396.14,4919,265,0,0,0
06/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,6.03,11,2,0,0,0
06/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,"'-,T-Shirts",Expanded dynamic search ad,468891285745,order,Conversion Campaign,Target CPA,8.25,48,3,0,284.21,4
06/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,"'-,T-Shirts",Expanded dynamic search ad,550550437663,order,Conversion Campaign,Target ROAS,29.99,10,3,0,128.7,2
06/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,144.42,714,43,0,0,0
06/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversions,0,25,0,0,0,0
06/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,162.9,1562,76,0,0,0
06/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,Sweatshirts,T-Shirts",Expanded text ad,520986452094,order,Conversion Campaign,Maximize Conversion Value,112.48,79,20,0,143,2
06/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,520986452067,order,Conversion Campaign,Maximize Conversion Value,9.58,21,5,0,89.83,1
06/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,520986452070,order,Conversion Campaign,Maximize Conversion Value,11.34,43,18,0,219.79,3
06/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,26.35,129,10,0,0,0
06/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,33.76,602,14,0,0,0
06/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms",Responsive search ad,515077754826,order,Conversion Campaign,Maximize Conversion Value,28.92,28,8,0,77.95,1
06/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Sweatshirts",Responsive search ad,515135199559,order,Conversion Campaign,Maximize Conversion Value,66.78,259,55,0,425.54,4
06/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,T-Shirts",Responsive search ad,515077750017,"order,return",Conversion Campaign,Maximize Conversion Value,86.62,247,60,0,715.6,10
06/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Shirt Jackets,T-Shirts",Responsive search ad,515181510893,order,Conversion Campaign,Maximize Conversion Value,128.06,205,106,0,493.9,6
06/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,503218918472,order,Conversion Campaign,Target ROAS,56.07,798,27,0,89.34,1
06/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515181510128,order,Conversion Campaign,Maximize Conversion Value,21.1,28,7,0,180,3
06/11/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,61.34,6923,26,0,0,0
06/11/2021,Google Ads,Google Shopping,Shopping ad,,"'-,Hats,Sweatshirts",Shopping ad,497734963614,order,Conversion Campaign,Target ROAS,187.59,18149,75,0,194.16,3
06/11/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,45.16,6340,54,0,0,0
06/11/2021,Pinterest,Pinterest,,,,REGULAR,,,Conversion Campaign,,40,6451,34,0,0,0
07/11/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,48.72,5229,40,0,0,0
07/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,86.05,31071,50,0,0,0
07/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,275,0,0,0,0
07/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,52.45,1740,5,0,0,0
07/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,19.44,686,1,0,0,0
07/11/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,75.32,2660,14,30,0,0
07/11/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,142.25,4391,30,0,0,0
07/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,1034.35,29219,179,83,0,0
07/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,22.87,2754,137,175,0,0
07/11/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0.11,10,2,1,0,0
07/11/2021,Facebook,Facebook,,,"'-,Bottoms,Sweatshirts",Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,56.67,2200,10,0,498.23,3
07/11/2021,Facebook,Facebook,,,"'-,Sweatshirts",Collection,,order,Conversion Campaign,CONVERSIONS,60.46,1953,16,0,101.76,1
07/11/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,311.25,9334,64,0,79.9,1
07/11/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,118.71,3178,32,0,299,3
07/11/2021,Facebook,Facebook,,,"'-,Sweatshirts,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,618.81,23533,158,0,157.25,2
07/11/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,5.1,2960,2,0,0,0
07/11/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,18.62,3738,12,0,0,0
07/11/2021,Google Ads,Google Discovery,,,,,,,Conversion Campaign,Target CPA,212.87,3066,202,0,0,0
07/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,11.31,69,6,0,0,0
07/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target ROAS,18.48,28,4,0,0,0
07/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,199.73,416,34,0,0,0
07/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversions,0,21,0,0,0,0
07/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,275.59,2633,66,0,0,0
07/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,Bottoms,Hats,T-Shirts",Expanded text ad,520986452100,order,Conversion Campaign,Maximize Conversion Value,78.14,991,46,0,476,6
07/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,Hats",Expanded text ad,520986452067,order,Conversion Campaign,Maximize Conversion Value,0.38,12,4,0,43.95,1
07/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,78.8,275,37,0,0,0
07/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,155.69,1784,48,0,0,0
07/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Sweatshirts,T-Shirts",Responsive search ad,515181510893,order,Conversion Campaign,Maximize Conversion Value,163.89,298,102,0,941.49,11
07/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Sweatshirts,T-Shirts",Responsive search ad,515077750017,order,Conversion Campaign,Maximize Conversion Value,124.3,219,58,0,697.3,9
07/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Sweatshirts,T-Shirts",Responsive search ad,515135199559,order,Conversion Campaign,Maximize Conversion Value,92.46,336,77,0,511.78,7
07/11/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,1.59,98,1,0,0,0
07/11/2021,Google Ads,Google Shopping,Shopping ad,,"'-,Sweatshirts,T-Shirts",Shopping ad,497734963614,order,Conversion Campaign,Target ROAS,209.44,21370,99,0,380.35,4
07/11/2021,Google Ads,Google Shopping,Shopping ad,,"'-,Sweatshirts,T-Shirts",Shopping ad,497779787212,order,Conversion Campaign,Target ROAS,44.23,7344,22,0,238.73,3
07/11/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,23.46,2939,33,0,0,0
07/11/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,"'-,T-Shirts",Shopping ad (goal-optimized),499217688443,order,Conversion Campaign,Maximize Conversion Value,84.91,5715,37,0,311.69,3
07/11/2021,Pinterest,Pinterest,,,,REGULAR,,,Conversion Campaign,,36,6736,34,0,0,0
08/11/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,28.5,5369,26,0,0,0
08/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,80.58,54753,70,0,0,0
08/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,223,0,0,0,0
08/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,52.77,1455,2,0,0,0
08/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,68.71,2922,16,0,0,0
08/11/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,72.18,2821,7,35,0,0
08/11/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,418.95,13039,34,0,0,0
08/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,543.52,20364,79,91,0,0
08/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,22.09,3226,131,183,0,0
08/11/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0.01,2,0,0,0,0
08/11/2021,Facebook,Facebook,,,-,Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,26.19,786,3,0,49.95,1
08/11/2021,Facebook,Facebook,,,"'-,Sweatshirts",Collection,,order,Conversion Campaign,CONVERSIONS,52.92,2262,11,0,322,2
08/11/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,208.33,2778,27,0,250,2
08/11/2021,Facebook,Facebook,,,"'-,Sweatshirts,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,784.69,15466,96,0,1090.54,10
08/11/2021,Facebook,Facebook,,,"'-,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,9.25,322,2,32,124.8,2
08/11/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,4.23,560,2,0,0,0
08/11/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,12.85,5026,11,0,0,0
08/11/2021,Google Ads,Google Discovery,,,,,,,Conversion Campaign,Target CPA,20.48,313,40,0,0,0
08/11/2021,Google Ads,Google Discovery,,,"'-,T-Shirts",,553480879405,order,Conversion Campaign,Target CPA,158.03,3416,123,0,80.44,1
08/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,9.77,41,3,0,0,0
08/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target ROAS,30.52,27,6,0,0,0
08/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,-,Expanded dynamic search ad,468891285748,order,Conversion Campaign,Target CPA,19.89,17,5,0,360,6
08/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,148.62,1221,72,0,0,0
08/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversions,0,15,0,0,0,0
08/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,122.95,1774,66,0,0,0
08/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,Bottoms",Expanded text ad,520986452067,order,Conversion Campaign,Maximize Conversion Value,3.04,23,3,0,87,1
08/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,520986452094,order,Conversion Campaign,Maximize Conversion Value,43.43,133,14,0,176.88,3
08/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,87.47,374,26,0,0,0
08/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,72.51,1451,55,0,0,0
08/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Sweatshirts,T-Shirts",Responsive search ad,515135199559,"order,return",Conversion Campaign,Maximize Conversion Value,61.44,250,45,0,740.15,13
08/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Sweatshirts,T-Shirts",Responsive search ad,515181510893,"order,return",Conversion Campaign,Maximize Conversion Value,48.76,194,95,0,524.33,10
08/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515077750017,"order,return",Conversion Campaign,Maximize Conversion Value,23.87,151,35,0,443.3,7
08/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515077754826,order,Conversion Campaign,Maximize Conversion Value,27.88,42,12,0,67.95,1
08/11/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,220.15,41402,146,0,0,0
08/11/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,58.66,4828,77,0,0,0
08/11/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,"'-,Bottoms",Shopping ad (goal-optimized),499217688443,order,Conversion Campaign,Maximize Conversion Value,75.28,5508,84,0,145.95,2
08/11/2021,Pinterest,Pinterest,,,,REGULAR,,,Conversion Campaign,,26.8,4342,39,0,0,0
09/11/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,39.44,3612,26,0,0,0
